CustomerID,Recency,Frequency,Monetary,Segment,CLV_Segment
15473,-0.798025726,-0.31429124,-0.355757298,0,Mid CLV
15091,-0.534542365,-0.40421282,-0.364392311,0,Mid CLV
15004,-0.149075968,-0.440181452,-0.36266676,0,Mid CLV
13983,-0.719956582,-0.080495132,-0.312016293,0,Mid CLV
18569,-0.817543011,4.001944602,3.665329989,1,Very High CLV
18283,-0.84681894,-0.062510816,-0.349789886,0,Mid CLV
12437,-0.856577583,0.243222556,-0.263847142,0,Mid CLV
17285,2.197877668,-0.422197136,-0.36973434,2,Very Low CLV
16493,-0.475990507,-0.332275556,-0.355013456,0,Mid CLV
15278,1.87584245,-0.386228504,-0.369148356,2,Very Low CLV
14174,-0.705318617,-0.440181452,-0.372273546,0,Mid CLV
14672,0.280304323,-0.386228504,-0.363817473,3,Low CLV
12973,1.15370287,-0.440181452,-0.370104057,3,Low CLV
12416,2.339377991,-0.440181452,-0.371685143,2,Very Low CLV
13241,1.143944227,-0.440181452,-0.372436675,3,Low CLV
15385,-0.671163367,-0.40421282,-0.36529548,0,Mid CLV
18943,-0.817543011,1.933748261,1.564368064,4,High CLV
16685,-0.568697616,-0.422197136,-0.370633793,0,Mid CLV
16776,-0.573576937,-0.422197136,-0.368079639,0,Mid CLV
17429,-0.241783076,-0.368244188,-0.361706479,0,Mid CLV
15281,-0.578456259,-0.170416712,-0.299616449,0,Mid CLV
13300,-0.041730895,-0.40421282,-0.362328148,0,Mid CLV
13228,-0.471111186,-0.440181452,-0.370342097,0,Mid CLV
17783,-0.515025079,-0.40421282,-0.370152789,0,Mid CLV
18639,-0.817543011,3.42644649,3.035140861,1,Very High CLV
12640,-0.749232511,-0.40421282,-0.363286614,0,Mid CLV
15271,-0.832180976,-0.026542184,-0.332743556,0,Mid CLV
12793,0.768236472,-0.40421282,-0.364645299,3,Low CLV
15718,1.768497377,-0.440181452,-0.37089689,2,Very Low CLV
17101,-0.817543011,-0.332275556,-0.351773695,0,Mid CLV
14899,1.060995762,-0.440181452,-0.361469563,3,Low CLV
16824,-0.788267083,-0.40421282,-0.36750601,0,Mid CLV
18933,-0.81266369,1.915763945,1.690915217,4,High CLV
14934,-0.466231864,-0.368244188,-0.343164084,0,Mid CLV
16174,-0.251541719,-0.332275556,-0.354022761,0,Mid CLV
17160,-0.71507726,-0.152432396,-0.285225278,0,Mid CLV
19045,-0.817543011,2.563199321,2.507077988,4,High CLV
12715,-0.349128149,-0.440181452,-0.370377868,0,Mid CLV
15427,-0.705318617,-0.40421282,-0.360620568,0,Mid CLV
15416,-0.54918033,-0.332275556,-0.333924856,0,Mid CLV
17520,-0.602852866,-0.440181452,-0.368710725,0,Mid CLV
13980,-0.573576937,-0.368244188,-0.366523783,0,Mid CLV
18525,-0.817543011,3.06676017,3.504700285,1,Very High CLV
14331,-0.261300362,-0.422197136,-0.369437805,0,Mid CLV
17807,1.060995762,-0.40421282,-0.369651998,3,Low CLV
15693,2.349136634,-0.440181452,-0.373111308,2,Very Low CLV
18578,-0.817543011,3.012807222,3.743985344,1,Very High CLV
15053,-0.841939619,-0.40421282,-0.367406215,0,Mid CLV
14810,-0.666284045,-0.22436966,-0.351514746,0,Mid CLV
13547,1.124426941,-0.440181452,-0.37191869,3,Low CLV
17112,1.587962482,-0.440181452,-0.371662592,2,Very Low CLV
15701,-0.856577583,-0.386228504,-0.360110792,0,Mid CLV
16763,0.10464875,-0.422197136,-0.365100037,0,Mid CLV
15241,-0.539421687,-0.260338292,-0.347081071,0,Mid CLV
17466,-0.817543011,-0.422197136,-0.366840363,0,Mid CLV
18939,-0.81266369,2.059638473,1.944376562,4,High CLV
12498,-0.763870475,-0.40421282,-0.369947236,0,Mid CLV
15988,-0.773629118,-0.40421282,-0.366781523,0,Mid CLV
13390,-0.500387115,-0.440181452,-0.368734313,0,Mid CLV
13746,1.15370287,-0.440181452,-0.371908667,3,Low CLV
13268,-0.77850844,-0.260338292,-0.345659485,0,Mid CLV
13668,-0.851698262,0.171285292,-0.260334521,0,Mid CLV
16953,-0.719956582,-0.440181452,-0.373255601,0,Mid CLV
14592,-0.695559974,-0.40421282,-0.368506383,0,Mid CLV
18102,-0.861456905,2.149560053,4.886956571,1,Very High CLV
12857,0.163200608,-0.350259872,-0.341569952,3,Low CLV
18148,2.290584777,-0.440181452,-0.372449463,2,Very Low CLV
17171,0.543787684,-0.422197136,-0.370112352,3,Low CLV
17367,0.294942288,-0.440181452,-0.371980295,3,Low CLV
17918,1.578203839,-0.40421282,-0.370010397,2,Very Low CLV
13098,-0.861456905,0.04539508,-0.123882838,0,Mid CLV
14334,-0.783387761,-0.242353976,-0.336122426,0,Mid CLV
14187,1.446462159,-0.440181452,-0.372368244,3,Low CLV
13899,-0.788267083,-0.422197136,-0.370078396,0,Mid CLV
13673,-0.773629118,-0.422197136,-0.370005817,0,Mid CLV
13931,-0.397921363,-0.260338292,-0.328010063,0,Mid CLV
14122,1.114668298,-0.40421282,-0.370303907,3,Low CLV
14746,1.114668298,-0.386228504,-0.36830731,3,Low CLV
14596,2.192998347,-0.440181452,-0.371452633,2,Very Low CLV
17877,-0.036851573,-0.440181452,-0.371382301,0,Mid CLV
16942,-0.802905047,-0.296306924,-0.356840876,0,Mid CLV
17222,-0.54918033,-0.350259872,-0.359567577,0,Mid CLV
15428,-0.793146404,-0.386228504,-0.366844942,0,Mid CLV
12819,1.368393015,-0.440181452,-0.368765073,3,Low CLV
17643,0.953650689,-0.422197136,-0.368758765,3,Low CLV
17811,-0.84681894,0.387097084,-0.290403919,0,Mid CLV
14132,-0.856577583,-0.260338292,-0.342451002,0,Mid CLV
16743,-0.724835903,-0.206385344,-0.336685945,0,Mid CLV
18712,-0.817543011,1.556077625,1.298807557,4,High CLV
15833,2.734603032,-0.440181452,-0.37274064,2,Very Low CLV
13248,-0.25642104,-0.422197136,-0.369411712,0,Mid CLV
17446,-0.002696323,-0.422197136,-0.372390709,0,Mid CLV
14246,-0.324731541,-0.40421282,-0.360699022,0,Mid CLV
12598,-0.817543011,-0.260338292,-0.334259494,0,Mid CLV
13570,0.319338895,-0.440181452,-0.371366057,3,Low CLV
14761,-0.578456259,-0.40421282,-0.369565163,0,Mid CLV
17221,-0.832180976,-0.368244188,-0.364980628,0,Mid CLV
14995,-0.676042688,-0.422197136,-0.371420145,0,Mid CLV
18803,-0.81266369,1.807858049,1.813175234,4,High CLV
18441,-0.817543011,3.552336702,3.324861071,1,Very High CLV
13488,-0.783387761,-0.0445265,-0.238751611,0,Mid CLV
14954,-0.807784368,-0.422197136,-0.369085454,0,Mid CLV
16625,0.475477183,-0.368244188,-0.35914403,3,Low CLV
13988,-0.768749797,-0.31429124,-0.332326576,0,Mid CLV
18776,-0.817543011,2.239481633,1.989455861,4,High CLV
12404,2.461361029,-0.440181452,-0.372888907,2,Very Low CLV
13685,-0.851698262,-0.332275556,-0.346482472,0,Mid CLV
16322,-0.861456905,-0.422197136,-0.370612106,0,Mid CLV
15605,-0.690680653,-0.296306924,-0.356700817,0,Mid CLV
19043,-0.817543011,1.322281517,1.217431548,4,High CLV
18348,-0.817543011,3.084744486,2.644977955,1,Very High CLV
12639,0.299821609,-0.40421282,-0.36209607,3,Low CLV
13502,-0.783387761,-0.368244188,-0.366691577,0,Mid CLV
18932,-0.81266369,2.617152269,2.465951965,4,High CLV
17003,1.095151012,-0.386228504,-0.366262501,3,Low CLV
13531,0.133924679,-0.350259872,-0.358414013,3,Low CLV
16324,-0.241783076,-0.40421282,-0.369731402,0,Mid CLV
15221,0.919495438,-0.386228504,-0.352133131,3,Low CLV
18339,-0.817543011,1.699952153,1.814190986,4,High CLV
14015,-0.607732187,-0.440181452,-0.365509241,0,Mid CLV
16760,1.231772014,-0.440181452,-0.371465334,3,Low CLV
13445,2.188119025,-0.440181452,-0.371345234,2,Very Low CLV
15829,-0.383283399,-0.422197136,-0.367938889,0,Mid CLV
17777,-0.744353189,-0.40421282,-0.367682099,0,Mid CLV
13533,0.026579606,-0.40421282,-0.371095616,0,Mid CLV
14644,-0.534542365,-0.332275556,-0.35401438,0,Mid CLV
18226,-0.651646081,0.009426448,-0.270798424,0,Mid CLV
13965,1.461100124,-0.40421282,-0.364824326,2,Very Low CLV
15092,0.182717894,-0.40421282,-0.366726484,3,Low CLV
16167,1.15370287,-0.368244188,-0.361458849,3,Low CLV
16604,1.880721772,-0.422197136,-0.369698828,2,Very Low CLV
14671,1.812411271,-0.422197136,-0.363693831,2,Very Low CLV
15171,0.748719186,-0.440181452,-0.362293673,3,Low CLV
14467,-0.77850844,-0.242353976,-0.354245335,0,Mid CLV
18847,-0.817543011,3.33652491,3.094957805,1,Very High CLV
12962,-0.832180976,-0.422197136,-0.371133634,0,Mid CLV
18331,-0.817543011,3.983960286,3.61033726,1,Very High CLV
15140,-0.612611509,-0.31429124,-0.345408916,0,Mid CLV
16567,0.080252142,-0.422197136,-0.365956289,0,Mid CLV
13794,1.802652628,-0.440181452,-0.372346384,2,Very Low CLV
16358,-0.861456905,-0.368244188,-0.348208714,0,Mid CLV
18421,-0.817543011,3.444430806,4.234227966,1,Very High CLV
12853,-0.207627825,-0.260338292,-0.33967341,0,Mid CLV
12763,-0.192989861,-0.422197136,-0.366400745,0,Mid CLV
14456,-0.841939619,-0.296306924,-0.346975314,0,Mid CLV
12619,-0.788267083,-0.278322608,-0.340763122,0,Mid CLV
15379,-0.041730895,-0.31429124,-0.331289397,0,Mid CLV
16391,1.09027169,-0.386228504,-0.363899815,3,Low CLV
18642,-0.81266369,1.520108993,1.230484857,4,High CLV
18447,-0.817543011,2.275450265,2.568887814,4,High CLV
18886,-0.817543011,3.732179862,3.533527815,1,Very High CLV
14542,0.04121757,-0.440181452,-0.37254321,0,Mid CLV
12453,-0.212507147,-0.440181452,-0.367325861,0,Mid CLV
13707,0.436442611,-0.368244188,-0.344353333,3,Low CLV
14248,0.685288007,-0.40421282,-0.364510338,3,Low CLV
18678,-0.81266369,3.732179862,3.009384952,1,Very High CLV
17448,1.558686553,0.369112768,-0.247658966,2,Very Low CLV
15920,-0.114920717,-0.296306924,-0.368496187,0,Mid CLV
13305,-0.84681894,-0.170416712,-0.340993559,0,Mid CLV
14107,-0.612611509,-0.260338292,-0.331294062,0,Mid CLV
14668,1.304961836,-0.440181452,-0.372470804,3,Low CLV
14086,1.392789623,-0.440181452,-0.37309014,3,Low CLV
13868,-0.832180976,-0.422197136,-0.345850867,0,Mid CLV
16716,0.436442611,-0.40421282,-0.354861473,3,Low CLV
14502,-0.768749797,-0.260338292,-0.352088029,0,Mid CLV
14239,-0.656525402,-0.080495132,-0.33660032,0,Mid CLV
17563,1.953911594,-0.422197136,-0.370045044,2,Very Low CLV
15282,1.914877022,-0.440181452,-0.370423402,2,Very Low CLV
13381,-0.710197939,-0.242353976,-0.302374427,0,Mid CLV
16946,1.002443904,-0.368244188,-0.362876546,3,Low CLV
17634,-0.690680653,-0.296306924,-0.353027228,0,Mid CLV
18154,-0.851698262,-0.368244188,-0.36537739,0,Mid CLV
12764,0.680408685,-0.440181452,-0.358799715,3,Low CLV
14293,-0.851698262,-0.296306924,-0.345199476,0,Mid CLV
18658,-0.81266369,3.048775854,3.023283972,1,Very High CLV
15259,1.636755697,-0.386228504,-0.36321922,2,Very Low CLV
12913,-0.841939619,-0.22436966,-0.315537986,0,Mid CLV
12826,-0.851698262,-0.242353976,-0.3478968,0,Mid CLV
14553,-0.773629118,-0.296306924,-0.357523891,0,Mid CLV
17260,1.139064905,-0.440181452,-0.372390277,3,Low CLV
13564,-0.163713932,0.207253924,-0.22439431,0,Mid CLV
13585,1.724583484,-0.40421282,-0.367520699,2,Very Low CLV
12489,0.773115794,-0.440181452,-0.370541429,3,Low CLV
14289,-0.822422333,-0.350259872,-0.365561774,0,Mid CLV
15893,1.485496731,-0.440181452,-0.370797613,2,Very Low CLV
17662,2.363774599,-0.422197136,-0.369867573,2,Very Low CLV
18435,-0.817543011,2.167544369,1.870483818,4,High CLV
15504,-0.471111186,-0.386228504,-0.369773135,0,Mid CLV
15859,1.241530657,-0.440181452,-0.3696469,3,Low CLV
12954,2.251550205,-0.440181452,-0.372031705,2,Very Low CLV
13555,-0.505266436,-0.22436966,-0.295679763,0,Mid CLV
18901,-0.807784368,1.106469725,1.694548111,4,High CLV
14946,-0.798025726,-0.440181452,-0.372563514,0,Mid CLV
15881,0.656012078,-0.368244188,-0.369103167,3,Low CLV
15395,0.724322579,-0.440181452,-0.37250692,3,Low CLV
12845,0.436442611,-0.386228504,-0.370375881,3,Low CLV
17247,-0.793146404,-0.440181452,-0.370997117,0,Mid CLV
14312,-0.637008116,-0.260338292,-0.346734336,0,Mid CLV
18936,-0.817543011,2.491262057,3.069441233,1,Very High CLV
18174,-0.832180976,-0.422197136,-0.372031273,0,Mid CLV
18757,-0.817543011,3.120713118,2.780100849,1,Very High CLV
15235,0.197355858,-0.170416712,-0.348051807,3,Low CLV
13071,2.119808524,-0.440181452,-0.372318821,2,Very Low CLV
14085,-0.856577583,0.13531666,-0.286125509,0,Mid CLV
13382,0.504753112,-0.368244188,-0.361446234,3,Low CLV
17244,-0.607732187,-0.368244188,-0.357657815,0,Mid CLV
13657,-0.81266369,-0.422197136,-0.370133521,0,Mid CLV
13860,-0.861456905,-0.368244188,-0.362670389,0,Mid CLV
14472,-0.358886792,-0.296306924,-0.354182866,0,Mid CLV
13884,-0.832180976,-0.278322608,-0.357118316,0,Mid CLV
18649,-0.817543011,2.257465949,2.144976046,4,High CLV
16628,-0.719956582,-0.332275556,-0.353406277,0,Mid CLV
14068,0.69504665,-0.386228504,-0.360229768,3,Low CLV
14733,-0.788267083,-0.188401028,-0.233592583,0,Mid CLV
17917,-0.646766759,-0.40421282,-0.370486563,0,Mid CLV
16553,-0.071006824,0.13531666,-0.229626348,0,Mid CLV
17780,2.388171206,-0.40421282,-0.370386076,2,Very Low CLV
13665,1.017081868,-0.40421282,-0.358646091,3,Low CLV
12455,-0.510145758,-0.278322608,-0.322630882,0,Mid CLV
13714,1.402548266,-0.440181452,-0.372041209,3,Low CLV
18374,-0.817543011,1.951732577,2.017952986,4,High CLV
15139,0.304700931,-0.422197136,-0.371889054,3,Low CLV
16794,-0.861456905,-0.188401028,-0.355369263,0,Mid CLV
14789,-0.724835903,-0.440181452,-0.371727653,0,Mid CLV
13284,0.748719186,-0.440181452,-0.37169698,3,Low CLV
12683,-0.84681894,-0.080495132,-0.263731535,0,Mid CLV
18254,1.968549558,-0.440181452,-0.371120587,2,Very Low CLV
18459,-0.817543011,3.983960286,3.730914582,1,Very High CLV
15786,-0.641887438,-0.368244188,-0.299864857,0,Mid CLV
16208,-0.646766759,-0.278322608,-0.343708854,0,Mid CLV
13290,1.270806586,-0.440181452,-0.371632696,3,Low CLV
18143,-0.295455612,-0.422197136,-0.364793653,0,Mid CLV
13945,1.060995762,-0.422197136,-0.36605522,3,Low CLV
18998,-0.817543011,2.707073849,2.093032042,4,High CLV
12735,0.670650042,-0.422197136,-0.366699613,3,Low CLV
15915,1.095151012,-0.440181452,-0.369726823,3,Low CLV
14812,2.056377345,-0.440181452,-0.371829954,2,Very Low CLV
15574,0.002182999,-0.350259872,-0.36031332,0,Mid CLV
14657,-0.77850844,-0.350259872,-0.360812987,0,Mid CLV
15622,-0.656525402,-0.152432396,-0.305586539,0,Mid CLV
13074,1.626997054,-0.386228504,-0.361522614,2,Very Low CLV
13116,-0.192989861,-0.440181452,-0.369105327,0,Mid CLV
12633,-0.578456259,-0.332275556,-0.324374405,0,Mid CLV
15753,0.621856828,-0.440181452,-0.372751008,3,Low CLV
16594,-0.500387115,-0.440181452,-0.37187065,0,Mid CLV
12654,-0.81266369,-0.368244188,-0.368234041,0,Mid CLV
17750,-0.841939619,-0.296306924,-0.357903804,0,Mid CLV
18086,0.470597861,-0.440181452,-0.372559713,3,Low CLV
17592,2.739482353,-0.440181452,-0.372153965,2,Very Low CLV
16203,-0.578456259,-0.350259872,-0.363805377,0,Mid CLV
14916,-0.519904401,-0.31429124,-0.347143367,0,Mid CLV
18452,-0.817543011,1.879795313,1.840378909,4,High CLV
15275,-0.68092201,-0.440181452,-0.368120335,0,Mid CLV
14229,-0.612611509,-0.332275556,-0.351022077,0,Mid CLV
13999,-0.817543011,0.063379396,-0.291333095,0,Mid CLV
14907,-0.851698262,-0.170416712,-0.320161143,0,Mid CLV
17076,-0.690680653,-0.350259872,-0.362697606,0,Mid CLV
18066,-0.500387115,-0.40421282,-0.360989854,0,Mid CLV
12531,-0.793146404,-0.422197136,-0.356731922,0,Mid CLV
12418,-0.314972898,-0.386228504,-0.355971577,0,Mid CLV
16165,1.597721125,-0.440181452,-0.37274496,2,Very Low CLV
13061,-0.515025079,-0.440181452,-0.371287258,0,Mid CLV
12769,0.299821609,-0.440181452,-0.36355429,3,Low CLV
13376,-0.383283399,-0.40421282,-0.364624303,0,Mid CLV
15793,-0.793146404,-0.31429124,-0.352702353,0,Mid CLV
14342,-0.763870475,-0.350259872,-0.365499737,0,Mid CLV
15560,1.075633726,-0.422197136,-0.372108863,3,Low CLV
13087,2.676051174,-0.440181452,-0.37072538,2,Very Low CLV
16312,1.241530657,-0.440181452,-0.371956534,3,Low CLV
13621,-0.295455612,-0.440181452,-0.371587594,0,Mid CLV
14031,-0.832180976,0.333144136,-0.019190851,0,Mid CLV
18153,2.349136634,-0.440181452,-0.371307908,2,Very Low CLV
16290,1.402548266,-0.386228504,-0.355555979,3,Low CLV
15417,-0.4515939,-0.440181452,-0.369039142,0,Mid CLV
14501,0.031458927,-0.422197136,-0.371264793,0,Mid CLV
18602,-0.817543011,1.879795313,1.766610843,4,High CLV
18767,-0.817543011,1.502124677,1.149223765,4,High CLV
14389,-0.54918033,-0.368244188,-0.357035974,0,Mid CLV
14772,-0.31985222,-0.440181452,-0.372232073,0,Mid CLV
13571,-0.802905047,0.009426448,-0.334151923,0,Mid CLV
14060,-0.841939619,0.081363712,-0.291187765,0,Mid CLV
14135,-0.856577583,-0.026542184,-0.290109112,0,Mid CLV
13454,2.261308848,-0.440181452,-0.37153558,2,Very Low CLV
18597,-0.817543011,4.001944602,3.638556514,1,Very High CLV
18392,-0.817543011,3.354509226,3.248488047,1,Very High CLV
15263,-0.344248827,-0.440181452,-0.372083028,0,Mid CLV
13995,-0.793146404,-0.206385344,-0.339720845,0,Mid CLV
16032,1.358634372,-0.350259872,-0.356410072,3,Low CLV
15469,-0.622370152,-0.40421282,-0.365881551,0,Mid CLV
16844,1.880721772,-0.422197136,-0.368127247,2,Very Low CLV
13977,1.139064905,-0.440181452,-0.368944013,3,Low CLV
13331,1.095151012,-0.440181452,-0.371168108,3,Low CLV
16043,-0.68092201,-0.31429124,-0.357393854,0,Mid CLV
17124,0.036338249,-0.440181452,-0.370852824,0,Mid CLV
14340,0.20223518,-0.440181452,-0.372271473,3,Low CLV
18091,2.027101416,-0.440181452,-0.370317472,2,Very Low CLV
12835,1.222013371,0.279191188,-0.321219405,3,Low CLV
14285,-0.763870475,-0.31429124,-0.345056998,0,Mid CLV
18282,-0.827301654,-0.422197136,-0.371896916,0,Mid CLV
12691,-0.729715225,-0.332275556,-0.363322731,0,Mid CLV
16265,-0.822422333,-0.242353976,-0.313513481,0,Mid CLV
15686,1.182978799,-0.440181452,-0.372657693,3,Low CLV
17165,0.519391076,-0.350259872,-0.357931885,3,Low CLV
13264,1.295203193,-0.440181452,-0.367192195,3,Low CLV
13398,0.070493499,-0.422197136,-0.367643391,0,Mid CLV
12394,-0.554059651,-0.422197136,-0.36244073,0,Mid CLV
15325,-0.358886792,-0.31429124,-0.359593498,0,Mid CLV
18373,-0.817543011,1.879795313,3.251341673,1,Very High CLV
13713,1.124426941,-0.40421282,-0.367013342,3,Low CLV
12791,0.95853001,-0.350259872,-0.364310229,3,Low CLV
15992,-0.84681894,-0.40421282,-0.36568844,0,Mid CLV
13420,-0.134438003,-0.422197136,-0.37205417,0,Mid CLV
13815,-0.758991154,-0.31429124,-0.308842803,0,Mid CLV
16260,-0.61749083,-0.440181452,-0.364488737,0,Mid CLV
15481,1.09027169,-0.440181452,-0.356212295,3,Low CLV
14109,-0.510145758,-0.440181452,-0.37218939,0,Mid CLV
16697,0.309580252,-0.440181452,-0.372461127,3,Low CLV
15063,0.172959251,-0.440181452,-0.370231502,3,Low CLV
